audio,labeled_text
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91177-842471016869-0829353634-20240604102527-1717471518.580330.wav-in_segment_6.wav,dạ giao thì giao trong tầm này đi
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91177-842471016869-0829353634-20240604102527-1717471518.580330.wav-in_segment_7.wav,dạ dạ em cảm ơn chị nhiều dạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91177-842471016869-0914330799-20240604082711-1717464411.524384.wav-in_segment_2.wav,ừ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91177-842471016869-0914330799-20240604082711-1717464411.524384.wav-out_segment_0.wav,dạ em chào anh em gọi cho anh từ bên giao hàng tiết kiệm ấy ạ mình có đơn hàng là quần din thì hôm nay mình nhận được hàng không anh
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91177-842471016869-0914330799-20240604082711-1717464411.524384.wav-out_segment_1.wav,vậy anh để ý điện thoại để em báo các bạn ý giao lại cho mình nhá
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91177-842471016869-0914330799-20240604082711-1717464411.524384.wav-out_segment_2.wav,dạ vâng ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91177-842471016869-0926995581-20240604110800-1717474080.598427.wav-in_segment_0.wav,thuê bao quý khách vừa gọi tạm thời không liên lạc được xin quý khách vui lòng gọi lại sau
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91177-842471016869-0966718801-20240604103229-1717471909.582854.wav-out_segment_0.wav,ờ em chào chị em gọi cho chị từ bên giao hàng tiết kiệm đây ạ chị có một đơn hàng từ móng cái quảng ninh về đấy chị mình có nhận hàng được hôm nay không ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91177-842471016869-0966718801-20240604103229-1717471909.582854.wav-out_segment_1.wav,ờ em thấy là ship về quyết thắng số một lê hồng phong ở nha trang khánh hòa nhá
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91177-842471016869-0966718801-20240604103229-1717471909.582854.wav-out_segment_2.wav,dạ để em báo lại với các bạn mình để ý điện thoại giúp em nhá
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91177-842471016869-0966718801-20240604103229-1717471909.582854.wav-out_segment_3.wav,dạ em cảm ơn chị
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91177-842471016869-0987149238-20240604113901-1717475928.611836.wav-in_segment_3.wav,vì em báo shop bảo sửa ba mươi nghìn mà
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91177-842471016869-0987149238-20240604113901-1717475928.611836.wav-in_segment_4.wav,dạ dạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91177-842471016869-0989800322-20240604084933-1717465765.532561.wav-out_segment_0.wav,ừ em chào chị em là thúy em gọi cho chị từ bên dịch vụ khách hàng của giao hàng tiết kiệm ấy chị ban nãy thì mình có nhắn ở trên gi chát là cái đơn hàng hai bảy một ấy chị mà em thấy tạo đơn từ ngày hai chín ấy mà vẫn chưa nhập kho thì em thấy lúc ngày ba mươi với ngày hai mùng hai ấy ạ là có gọi không được
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91177-842471016869-0989800322-20240604084933-1717465765.532561.wav-out_segment_1.wav,à dạ thế chị cho em số nhá
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91177-842471016869-0989800322-20240604084933-1717465765.532561.wav-out_segment_2.wav,à dạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91177-842471016869-0989800322-20240604084933-1717465765.532561.wav-out_segment_4.wav,không chín bảy ba
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91177-842471016869-0989800322-20240604084933-1717465765.532561.wav-out_segment_5.wav,dạ em thử
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91177-842471016869-0989800322-20240604084933-1717465765.532561.wav-out_segment_6.wav,em đọc lại chị xem giúp em đúng chưa nhá là không chín bảy ba không tám một ba chín không đúng không ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91177-842471016869-0989800322-20240604084933-1717465765.532561.wav-out_segment_7.wav,à dạ vâng để em gọi chị nhé em cảm ơn chị ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91177-842471016869-0989800322-20240604084933-1717465765.532561.wav-out_segment_8.wav,dạ em chào chị ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0356621065-20240604090115-1717466464.537664.wav-in_segment_1.wav,trưa hôm nay đấy trưa hôm nay lúc tầm giờ lúc ờ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0356621065-20240604090115-1717466464.537664.wav-in_segment_2.wav,mười một rưỡi ấy
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0356621065-20240604090115-1717466464.537664.wav-in_segment_3.wav,bởi vì là tôi đi khách là đi suốt đi chạy xe khách nên đi suốt á không ở nhà mấy
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0356621065-20240604090115-1717466464.537664.wav-in_segment_6.wav,bốn năm giờ chiều nhưng bốn năm giờ chiều không thấy nó quay lại
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0356621065-20240604090115-1717466464.537664.wav-in_segment_7.wav,ờ mười một rưỡi mười hai giờ cũng được tầm đó
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0356621065-20240604090115-1717466464.537664.wav-in_segment_8.wav,bởi một là giờ đó hai là tầm bốn năm giờ chiều
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0356621065-20240604090115-1717466464.537664.wav-in_segment_9.wav,ừ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0356621065-20240604090115-1717466464.537664.wav-in_segment_11.wav,ừ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0356621065-20240604090115-1717466464.537664.wav-out_segment_2.wav,alo anh kiên ạ anh ơi mình có cái đơn hàng có giá trị là một triệu tám từ ờ gửi từ công ty cổ phần dinh dưỡng quốc tế hát lai mà em thấy ghi là nhận hộ chị anh tuyết ấy ạ thì mình có thể nhận hàng vào lúc nào ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0356621065-20240604090115-1717466464.537664.wav-out_segment_3.wav,mười một rưỡi ấy ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0356621065-20240604090115-1717466464.537664.wav-out_segment_4.wav,còn nếu mà ngoài cái khoảng thời gian đấy thì mình không nhận được hàng ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0356621065-20240604090115-1717466464.537664.wav-out_segment_5.wav,vâng khoảng mười một rưỡi hả anh
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0356621065-20240604090115-1717466464.537664.wav-out_segment_6.wav,mình mình có thể nhờ ai nhận hộ nếu mà bọn em giao vào khoảng thời gian khác không
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0356621065-20240604090115-1717466464.537664.wav-out_segment_7.wav,dạ vâng thế thì khảong mười một rưỡi hôm nay đúng không ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0356621065-20240604090115-1717466464.537664.wav-out_segment_8.wav,dạ vâng ạ vâng vâng để em báo shipper giao cho mình ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0356621065-20240604090115-1717466464.537664.wav-out_segment_9.wav,dạ vâng vâng ạ em nhận tin báo cho cod ạ vâng em cảm ơn anh em chào anh
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0362125955-20240604113948-1717475982.612137.wav-in_segment_0.wav,đúng rồi ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0362125955-20240604113948-1717475982.612137.wav-in_segment_1.wav,vâng ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0362125955-20240604113948-1717475982.612137.wav-in_segment_2.wav,ừ nó chỉ một hai bộ quần áo thôi thì ít lắm anh ạ không không đến một cân một đơn đâu thì cũng có đơn có hai ba bộ nhưng mà gần như gần như là nhiều là một đơn một bộ hoặc hai bộ thôi
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0362125955-20240604113948-1717475982.612137.wav-in_segment_3.wav,à à à nhưng mà bên em đều là để cho khách trả ship mà thế nên là đồng giá thì bọn em được như nào
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0383122123-20240604113300-1717475564.609488.wav-out_segment_0.wav,à em chào chị ạ em liên hệ cho chị từ nhân viên chăm sóc khách hàng của giao hàng tiết kiệm thì thấy là sản lượng đơn một tháng của mình thì hơn một trăm đơn nên là em em muốn gọi để tư vấn gói đồng giá cho mình ý ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0383122123-20240604113300-1717475564.609488.wav-out_segment_1.wav,dạ vâng các cái đơn của mình thì thường hay gửi trog nội thành nội tỉnh hay là mình sẽ gửi đi các cái tỉnh khác ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0383122123-20240604113300-1717475564.609488.wav-out_segment_2.wav,à dạ vâng thì cái gói đồng giá này của bên em thì sẽ app dụng cho các đơn gửi đi liên tỉnh liên miền thì cái đơn hàng của mình thì sẽ dao động trong khoảng bao nhiêu cân hả chị
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0383122123-20240604113300-1717475564.609488.wav-out_segment_3.wav,à vâng nếu mà dưới một cân thì bên em sẽ có cái gói đồng giá là ờ nó sẽ có các cái mức như là không phẩy một cân thì sẽ là hai mươi sáu nghìn không đến ba cân là hai mươi tám nghìn không phẩy năm cân là ba mươi hai nghìn một cân thì là ba lăm nghìn chị ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0383122123-20240604113300-1717475564.609488.wav-out_segment_4.wav,còn ví dụ mà à còn ví dụ nếu mà mình có thể đẩy sản lượng tháng của mình lên hai trăm đơn một tháng thì bọn em sẽ có gói đồng giá cứ từ một cân đổ xuống là hai mươi lăm nghìn chị ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0383122123-20240604113300-1717475564.609488.wav-out_segment_5.wav,vâng thì mình thấy cái gói đồng giá này của bên em có hợp lý với cái các cái đơn hàng gửi đi của mình không ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0383122123-20240604113300-1717475564.609488.wav-out_segment_6.wav,vâng vậy thì em sẽ đăng kí lên hệ thống với mình đăng kí gói đồng giá này cho mình nhé ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0383122123-20240604113300-1717475564.609488.wav-out_segment_7.wav,dạ vâng thì lúc nào mà đăng kí thành công thì em sẽ nhắn tin qua gờ chát cho mình và nhữung cái đơn sau đấy thì mình cứ đăng kí là hệ thống sẽ tự động áp dụng cái gói đồng giá cho rồi chị ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0383122123-20240604113300-1717475564.609488.wav-out_segment_8.wav,mình sẽ không phải làm gì hết
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0383311032-20240604114606-1717476356.614461.wav-in_segment_0.wav,dạ đúng rồi
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0383311032-20240604114606-1717476356.614461.wav-out_segment_2.wav,à em chào anh ạ em gọi cho anh từ bên chăm sóc khách hàng của giao hàng tiết kiệm ý ạ mình có phải là hoài phươngg chuyên hàng hiệu không
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0383311032-20240604114606-1717476356.614461.wav-out_segment_4.wav,ừ tại vì là em thấy sản lượng tháng này của mình là trên hai trăm đơn một tháng nên em muốn tư vấn gói đồng giá cho mình ý ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0383311032-20240604114606-1717476356.614461.wav-out_segment_5.wav,dạ vâng ừ thì tức là bên em có cái gói đồng giá hai trăm đơn một tháng thì ờ nó có cái các cái mức như là ờ mức đầu tiên thì sẽ là cứ từ ờ đơn hàng cứ từ một cân đổ xuống thì đồng giá là hai mươi lăm nghìn ờ ví dụ như đơn hàng hai cân thì sẽ là ba mươi mốt nghìn cái gói đồng giá này của bên em thì sẽ app dụng cho các đơn gửi liên tỉnh liên miền còn những đơn nào mà ở trong nội tỉnh ấy ạ thì vẫn sẽ app dụng theo cái bảng giá niêm yết ở bên em
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0383311032-20240604114606-1717476356.614461.wav-out_segment_7.wav,alo ạ ừ thì tức là nếu mà mình thấy cái gói đồng giá này của bên em mà ô kê phù hợp với mình thì mình bảo em để em đăng kí lên hệ thống của mình ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0383311032-20240604114606-1717476356.614461.wav-out_segment_8.wav,dạ vâng thì em đăng kí gói này cho mình nhé ạ khi nào mà đăng kí thành công thì em sẽ báo qua cái phần chát cho mình thì những cái đơn về sau mình sẽ được hệ thống app app dụng tự động ấy ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0383311032-20240604114606-1717476356.614461.wav-out_segment_9.wav,dạ vâng ạ vâng vâng em cảm ơn anh ạ em chào anh
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0386021787-20240604101251-1717470748.573747.wav-in_segment_1.wav,dạ đúng rồi
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0386021787-20240604101251-1717470748.573747.wav-out_segment_0.wav,alo em chào anh ạ em gọi cho mình từ bên chăm sóc khách hàng của giao hàng tiết kiệm ấy ạ mình có phải là quảng châu shop không ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0386021787-20240604101251-1717470748.573747.wav-out_segment_1.wav,ờ em thấy là sản lượng một tháng của mình là khoảng một trăm đơn ấy ạ thì em muốn tư vấn cái gói đồng giá ship cho mình ấy ạ mình có tiện nghe máy không ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0386021787-20240604101251-1717470748.573747.wav-out_segment_2.wav,ờ em thấy là những cái đơn mà gửi đi khác tỉnh ấy ạ thì mình sẽ giao động cái khối lượng đơn hàng từ không phẩy một đến một cân thì bên em có cái chính sách giá là một trăm đơn một tháng thì với những đơn khác tỉnh hoặc là liên miền thì sẽ có gói đồng giá ví dụ như là mình gửi cái đơn không phẩy một mà mình gửi đi khác tỉnh hoặc là liên miền thì sẽ đều là hai mươi sáu nghìn hoặc là những cái đơn một cân hoặc là một cân rưỡi thì sẽ là ba năm hoặc là ba bảy nghìn đồng một đơn thì so ra nó sẽ rẻ hơn so với giá niêm yết ấy ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0386021787-20240604101251-1717470748.573747.wav-out_segment_3.wav,thì nếu mà mình đăng kí cái gói này thì bọn em sẽ báo lên hệ thống để cho mình đăng kí cho mình sử dụng cái gói đồng giá này ý ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0386021787-20240604101251-1717470748.573747.wav-out_segment_4.wav,mình mình có muốn đăng kí gói này không ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0386021787-20240604101251-1717470748.573747.wav-out_segment_5.wav,dạ vâng thế để em báo lên hệ thống đăng kí cho mình gói giá này nhé ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0386021787-20240604101251-1717470748.573747.wav-out_segment_6.wav,vâng ạ lúc nào mà gối kích hoạt được em sẽ nhắn tin gờ chát cho mình ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0386021787-20240604101251-1717470748.573747.wav-out_segment_7.wav,dạ vâng vâng em cảm ơn anh em chào anh ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0389210762-20240604103947-1717472383.585863.wav-out_segment_0.wav,alo em chào anh ạ em gọi cho mình từ bên chăm sóc khách hàng của giao hàng tiết kiệm ấy ạ mình có phải là shop đào việt anh không ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0389210762-20240604103947-1717472383.585863.wav-out_segment_1.wav,ừ em thấy là sản lượng của mình thì mỗi đơn ờ mỗi tháng từ hơn một trăm đơn nên là em có muốn tư vấn gói đồng giá cho mình ấy ạ anh có đang tiện nghe máy không ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0389210762-20240604103947-1717472383.585863.wav-out_segment_2.wav,à dạ vâng ạ vâng vâng có gì em liên hệ lại cho mình sau ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0398014918-20240604091007-1717466998.541752.wav-in_segment_2.wav,vâng vâng
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0398014918-20240604091007-1717466998.541752.wav-in_segment_3.wav,nó là cái đồng hồ á chị
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0398014918-20240604091007-1717466998.541752.wav-in_segment_4.wav,nó là cái đồng hồ hai trăm năm hai nghìn đấy á
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0398014918-20240604091007-1717466998.541752.wav-in_segment_6.wav,à hôm đấy á hôm đấy em ốm em lại xin nghỉ thì em lại chuyển lại tiền bên chị mà thì hôm qua em mới đi làm lại ấy
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0398014918-20240604091007-1717466998.541752.wav-in_segment_7.wav,thì nếu mà khách ở nhà thì em giao thôi có gì đâu
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0398014918-20240604091007-1717466998.541752.wav-in_segment_8.wav,chiều nhưnng mà em điện thì toạn hẹn mười một giờ mười một rưỡi thôi vâng vâng
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0398014918-20240604091007-1717466998.541752.wav-out_segment_0.wav,alo anh quý ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0398014918-20240604091007-1717466998.541752.wav-out_segment_1.wav,anh ơi có cái đơn hàng giao cho chị thảo
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0398014918-20240604091007-1717466998.541752.wav-out_segment_2.wav,giao cho chị thảo mà
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0398014918-20240604091007-1717466998.541752.wav-out_segment_3.wav,ở dạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0398014918-20240604091007-1717466998.541752.wav-out_segment_4.wav,dạ vâng
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0398014918-20240604091007-1717466998.541752.wav-out_segment_5.wav,sao em thấy chị ấy báo là chị ấy chuyển khoản cho rồi xong anh không giao hàng được nên là chị anh lại chuyển khoản lại ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0398014918-20240604091007-1717466998.541752.wav-out_segment_6.wav,vâng thế anh giao cho khách hôm hôm nay anh có giao được cho khách không ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0398014918-20240604091007-1717466998.541752.wav-out_segment_7.wav,anh liên hệ lại cho khách giúp em với ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0398014918-20240604091007-1717466998.541752.wav-out_segment_9.wav,thì hôm nay anh cố gắng giao trong sáng hôm nay giúp em được không ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0398014918-20240604091007-1717466998.541752.wav-out_segment_10.wav,mười một giờ mười một rưỡi ấy ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0398014918-20240604091007-1717466998.541752.wav-out_segment_11.wav,vâng thì có gì anh gọi xong anh giao cho khách luôn hôm nay nhé ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0398014918-20240604091007-1717466998.541752.wav-out_segment_12.wav,vâng vâng em cảm ơn em chào anh
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0399262416-20240604105325-1717473198.592086.wav-in_segment_4.wav,hơn cân một xíu thôi một cân hơn cân trở lại hơn cân một xíu
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0399262416-20240604105325-1717473198.592086.wav-in_segment_6.wav,cái đơn ít thấy nó cũng nhiều hơn ấy
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0399262416-20240604105325-1717473198.592086.wav-in_segment_7.wav,bởi vì là
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0399262416-20240604105325-1717473198.592086.wav-in_segment_8.wav,đơn to của chị thi thoảng nó sinh thêm một vài đơn sản lượng to thôi còn đâu
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0399262416-20240604105325-1717473198.592086.wav-in_segment_9.wav,thường thường nó chỉ tầm ờ hơn một cân quay trở lại thôi
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0399262416-20240604105325-1717473198.592086.wav-in_segment_10.wav,vâng đấy là chỉ đối với những đơn khác tỉnh thôi
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0399262416-20240604105325-1717473198.592086.wav-in_segment_11.wav,cái hai mấy nghìn ý thì hợp lý với chị đấy vì là nhiều đơn của chị nhỏ chị nhiều đơn nhỏ ghê ấy
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0399262416-20240604105325-1717473198.592086.wav-in_segment_12.wav,ừ thế để chị cố gắng gửi đi bởi vì chị gửi cả bên khác nữa mà
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0399262416-20240604105325-1717473198.592086.wav-in_segment_13.wav,ừ chị gửi hai bên song song mà
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0399262416-20240604105325-1717473198.592086.wav-in_segment_14.wav,ừ đăng ký cho chị đi vì mất gì đâu đúng không
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0399262416-20240604105325-1717473198.592086.wav-in_segment_16.wav,ô kê em
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0399262416-20240604105325-1717473198.592086.wav-in_segment_17.wav,ví dụ em kích hoạt thì chị chả cần phải làm làm gì hết cứ thế lên đơn là tự nó khắc ấy đúng không
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0399262416-20240604105325-1717473198.592086.wav-in_segment_19.wav,ừ ừ ừ cảm ơn em
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0399262416-20240604105325-1717473198.592086.wav-out_segment_1.wav,em bên
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0399262416-20240604105325-1717473198.592086.wav-out_segment_4.wav,à dạ à dạ vâng em liên hệ cho mình từ bên chăm sóc khách hàng của giao hàng tiết kiệm ấy ạ em thấy sản lượng đơn tháng này của mình là trên một trăm đơn một tháng thì em có muốn tư vấn gói đồng giá cho mình ấy ạ
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0399262416-20240604105325-1717473198.592086.wav-out_segment_5.wav,dạ vâng
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0399262416-20240604105325-1717473198.592086.wav-out_segment_6.wav,thì cái đơn hàng của mình thì khối lượng nó sẽ dao động từ bao nhiêu đến bao nhiêu hả chị
/home/jovyan/ai-core/speech_to_text/data/ghtk/voice_daily/month_06/day_01/voice_split/91179-842471016869-0399262416-20240604105325-1717473198.592086.wav-out_segment_9.wav,bởi vì em check em thấy là mình cũng có những cái đơn tầm một đến ba cân mà gửi đi liên tỉnh liên miền ấy ạ thì cái số lượng đơn như nào thì sẽ nhiều đơn hả chị
